business_acctnum,dba_name,ownership_type,address,city,state,zip,naics,activity_desc,industry_group,definition,full_address,matched_address,geocode_score,longitude,latitude
2003005183,SAF-T CORPORATION,CORP,411 W ROBINSON AVE ,SAN DIEGO,CA,92103-3942,335999,ALL OTH MISC ELECTRICAL EQUIP & COMPONENT MFG,Manufacturing,Core,"411 W ROBINSON AVE , SAN DIEGO, CA 92103-3942","2242 Bonita Ct, Lemon Grove, California, 91945",100.0,-117.039342595748,32.729405780663
1995003910,SAFETY AMERICA INC,CORP,1804 GARNET AVE 489 ,SAN DIEGO,CA,92109-3352,333314,OPTICAL INSTRUMENT & LENS MFG,Manufacturing,Core,"1804 GARNET AVE 489 , SAN DIEGO, CA 92109-3352","1804 Garnet Ave, San Diego, California, 92109",99.14,-117.236418406124,32.800791809708
2023002213,SAFEWARE INC,CORP,4403 FORBES BLVD ,LANHAM,MD,20706-4328,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"4403 FORBES BLVD , LANHAM, MD 20706-4328","4403 Forbes Blvd, Lanham, Maryland, 20706",100.0,-76.832050521314,38.949523758585
2020007892,SAFEWAY SIGN COMPANY,SCORP,9875 YUCCA RD ,ADELANTO,CA,92301-2282,33995,SIGN MFG,Manufacturing,Core,"9875 YUCCA RD , ADELANTO, CA 92301-2282","2902 Suncrest Dr, San Diego, California, 92116",100.0,-117.13121873193,32.763824766858
1995005799,SAGE FRENCH CAKE,SOLE,3860 CONVOY ST 112 ,SAN DIEGO,CA,92111-3748,311811,RETAIL BAKERIES,Manufacturing,Core,"3860 CONVOY ST 112 , SAN DIEGO, CA 92111-3748","9875 Yucca Rd, Adelanto, California, 92301",100.0,-117.449997848575,34.564910896385
2025005351,SAGEBRUSH SHOP LLC,LLC,2902 SUNCREST DR ,SAN DIEGO,CA,92116-1527,31499,ALL OTHER TEXTILE PRODUCT MILLS,Manufacturing,Core,"2902 SUNCREST DR , SAN DIEGO, CA 92116-1527","3860 Convoy St, Suite 112, San Diego, California, 92111",100.0,-117.153684914649,32.814841555811
2023011439,SAHARA STOCK & GO WHOLESALE LLC,LLC,7920 BROADWAY ,LEMON GROVE,CA,91945-1808,4229,MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"7920 BROADWAY , LEMON GROVE, CA 91945-1808","7920 Broadway, Lemon Grove, California, 91945",100.0,-117.028469255673,32.742822357799
2025008539,SAHARA STOCK & GO WHOLESALE LLC,LLC,2001 COMMERCIAL ST ,SAN DIEGO,CA,92113-1109,42249,OTHER GROCERY & RELATED PRODUCTS WHSLE,Wholesale Trade,Core,"2001 COMMERCIAL ST , SAN DIEGO, CA 92113-1109","1884 Revena St, San Diego, California, 92154",100.0,-117.079441452902,32.561534867883
2009004434,SAIA MOTOR FREIGHT LINE LLC,LLC,12055 TECH CENTER DR ,POWAY,CA,92064-7119,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"12055 TECH CENTER DR , POWAY, CA 92064-7119","2001 Commercial St, San Diego, California, 92113",100.0,-117.145190945428,32.705166909241
2025018883,SAID E DIAZ LUNA ,SOLE,1884 REVENA ST ,SAN DIEGO,CA,92154-4226,48411,"GENERAL FREIGHT TRUCKING, LOCAL",Transportation and Warehousing,Core,"1884 REVENA ST , SAN DIEGO, CA 92154-4226","12055 Tech Center Dr, Poway, California, 92064",100.0,-117.036487719527,32.935340634051
2001009235,SAINT GOBAIN SOLAR GARD,LLC,4540 VIEWRIDGE AVE ,SAN DIEGO,CA,92123-1637,339,MISCELLANEOUS MFG,Manufacturing,Core,"4540 VIEWRIDGE AVE , SAN DIEGO, CA 92123-1637","4540 Viewridge Ave, San Diego, California, 92123",100.0,-117.124616306799,32.823327855591
2006002952,SAISON TRADING INC,CORP,4450 CLEVELAND AVE 14 ,SAN DIEGO,CA,92116-3922,42249,OTHER GROCERY & RELATED PRODUCTS WHSLE,Wholesale Trade,Core,"4450 CLEVELAND AVE 14 , SAN DIEGO, CA 92116-3922","13906 Via Rimini, San Diego, California, 92129",100.0,-117.096670706336,32.96755006675
2025018910,SAJAD RAYATPISHEH ,SOLE,13906 VIA RIMINI ,SAN DIEGO,CA,92129-2045,48412,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE",Transportation and Warehousing,Core,"13906 VIA RIMINI , SAN DIEGO, CA 92129-2045","4450 Cleveland Ave, Apartment 14, San Diego, California, 92116",100.0,-117.150048342138,32.758238521758
2025000771,SALDOS PAULETTE LLC,LLC,713 E VALLEY PKY ,ESCONDIDO,CA,92025-3009,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"713 E VALLEY PKY , ESCONDIDO, CA 92025-3009","8145 Royal Cir, El Cajon, California, 92021",100.0,-116.923794037161,32.825497134042
2019025218,SALGADO'S TRUCKING,SOLE,8145 ROYAL CIR ,EL CAJON,CA,92021-1746,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"8145 ROYAL CIR , EL CAJON, CA 92021-1746","713 E Valley Pkwy, Escondido, California, 92025",100.0,-117.07359222559,33.127402431857
2025020203,SALMAN SALES,SOLE,1510 SANTIAGO RIDGE WAY ,SAN DIEGO,CA,92154-7704,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"1510 SANTIAGO RIDGE WAY , SAN DIEGO, CA 92154-7704","4040 Hancock St, Apartment 407, San Diego, California, 92110",100.0,-117.216713892863,32.756338805313
2004000048,SALON JAPAN NORTHAMERICA,SOLE,4040 HANCOCK ST 407 ,SAN DIEGO,CA,92110-5110,4229,MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"4040 HANCOCK ST 407 , SAN DIEGO, CA 92110-5110","1510 Santiago Ridge Way, San Diego, California, 92154",100.0,-116.954805905444,32.569228993994
2014035361,SAMIL FOAM INC,CORP,2525 CAMINO DEL RIO SOUTH S ,SAN DIEGO,CA,92108-3717,33999,ALL OTHER MISC MFG,Manufacturing,Core,"2525 CAMINO DEL RIO SOUTH S , SAN DIEGO, CA 92108-3717","2555 Melksee, San Diego, California, 92154",98.04,-116.957469171359,32.552632029426
1998011966,SAMWHA USA INC,CORP,2555 MELKSEE ST ,SAN DIEGO,CA,92154-2683,4216,ELECTRICAL GOODS WHSLE,Wholesale Trade,Core,"2555 MELKSEE ST , SAN DIEGO, CA 92154-2683","2375 Michael Faraday Dr, Suite 8, San Diego, California, 92154",100.0,-116.931984916763,32.555116341708
2017007435,SAN CARLOS VEGGIES & SEA FOOD,SCORP,2375 MICHAEL FARADAY DR 8 ,SAN DIEGO,CA,92154-7258,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"2375 MICHAEL FARADAY DR 8 , SAN DIEGO, CA 92154-7258","9624 Bundy Dr, Santee, California, 92071",100.0,-116.967110706944,32.852919578018
2019006483,SAN DIEGO AUTO WRECKING,LLC,951C HERITAGE RD C ,SAN DIEGO,CA,92154-5603,42114,MOTOR VEHICLE PARTS (USED) WHSLE,Wholesale Trade,Core,"951C HERITAGE RD C , SAN DIEGO, CA 92154-5603","531 Alta Rd, San Diego, California, 92154",99.66,-116.918987133761,32.578427385148
2025013121,SAN DIEGO AUTO WRECKING # 2,LLC,531 ALTA RD 8 ,SAN DIEGO,CA,92154-5720,42114,MOTOR VEHICLE PARTS (USED) WHSLE,Wholesale Trade,Core,"531 ALTA RD 8 , SAN DIEGO, CA 92154-5720","2525 Camino del Rio S, San Diego, California, 92108",99.76,-117.138287190878,32.76876925154
2002001615,SAN DIEGO B I T,SOLE,9624 BUNDY DR ,SANTEE,CA,92071-2770,488999,ALL OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"9624 BUNDY DR , SANTEE, CA 92071-2770","951 Heritage Rd, Suite C, San Diego, California, 92154",98.44,-116.996691951992,32.578205509381
1980266619,SAN DIEGO BOAT MOVERS,CORP,6996 MISSION GORGE RD A ,SAN DIEGO,CA,92120-2420,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"6996 MISSION GORGE RD A , SAN DIEGO, CA 92120-2420","6996 Mission Gorge Rd, San Diego, California, 92120",100.0,-117.089664758743,32.801983675456
1990001671,SAN DIEGO CAB INC,CORP,10756 CARMEL MOUNTAIN RD C ,SAN DIEGO,CA,92129-1814,488999,ALL OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"10756 CARMEL MOUNTAIN RD C , SAN DIEGO, CA 92129-1814","5017 Starfish Way, San Diego, California, 92154",100.0,-117.025193691731,32.578632525438
2022015482,SAN DIEGO CLASSIC CARS LLC,LLC,5017 STARFISH WAY ,SAN DIEGO,CA,92154-8422,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"5017 STARFISH WAY , SAN DIEGO, CA 92154-8422","1685 N Marshall Ave, El Cajon, California, 92020",100.0,-116.97580936224,32.817918091462
2023009721,SAN DIEGO COMMERCIAL TINTING,SOLE,935 HERITAGE RD C ,SAN DIEGO,CA,92154-5601,325,CHEMICAL MFG,Manufacturing,Core,"935 HERITAGE RD C , SAN DIEGO, CA 92154-5601","3112 Moore St, San Diego, California, 92110",100.0,-117.203750106135,32.754629148522
2007004053,SAN DIEGO COMPRESSED AIR POWER LLC ,LLC,1685 N MARSHALL AVE ,EL CAJON,CA,92020-1126,42183,INDUSTRIAL MACHINERY & EQUIPMENT WHSLE,Wholesale Trade,Core,"1685 N MARSHALL AVE , EL CAJON, CA 92020-1126","2888 Iris Ave, Space 116, San Diego, California, 92154",100.0,-117.071679140009,32.569159466107
1981009543,SAN DIEGO DIE CUTTING INC,CORP,3112 MOORE ST ,SAN DIEGO,CA,92110-4433,339,MISCELLANEOUS MFG,Manufacturing,Core,"3112 MOORE ST , SAN DIEGO, CA 92110-4433","10756 Carmel Mountain Rd, Apartment C, San Diego, California, 92129",100.0,-117.095326416705,32.970036390689
2015048799,SAN DIEGO DIRT TRUCKING,SCORP,2888 IRIS AVE 116 ,SAN DIEGO,CA,92154-3352,48411,"GENERAL FREIGHT TRUCKING, LOCAL",Transportation and Warehousing,Core,"2888 IRIS AVE 116 , SAN DIEGO, CA 92154-3352","935 Heritage Rd, Suite C, San Diego, California, 92154",100.0,-116.996735789346,32.577349297971
2022015306,SAN DIEGO DIVINE MOVERS LLC,LLC,5419 SANTA MARGARITA ST 17 ,SAN DIEGO,CA,92114-3943,492,COURIERS & MESSENGERS,Transportation and Warehousing,Core,"5419 SANTA MARGARITA ST 17 , SAN DIEGO, CA 92114-3943","5419 Santa Margarita St, Apartment 17, San Diego, California, 92114",100.0,-117.077979062254,32.705968177275
1985013862,SAN DIEGO FAMILY MAGAZINE LLC,LLC,1475 06TH AVE 5FLR ,SAN DIEGO,CA,92101-3245,323,PRINTING & RELATED SUPPORT ACTIVITIES,Manufacturing,Core,"1475 06TH AVE 5FLR , SAN DIEGO, CA 92101-3245","7716 Clairemont Mesa Blvd, San Diego, California, 92111",100.0,-117.154435011164,32.832837585748
1988013913,SAN DIEGO FIBERS CORPORATION,CORP,4040 LOCKRIDGE ST ,SAN DIEGO,CA,92102-4510,322299,ALL OTHER CONVERTED PAPER PRODUCT MFG,Manufacturing,Core,"4040 LOCKRIDGE ST , SAN DIEGO, CA 92102-4510","4040 Lockridge St, San Diego, California, 92102",100.0,-117.108079901481,32.710061898786
2025003266,SAN DIEGO FREIGHT COMPANY,LLC,7716 CLAIREMONT MESA BLVD ,SAN DIEGO,CA,92111-1533,488991,PACKING & CRATING,Transportation and Warehousing,Core,"7716 CLAIREMONT MESA BLVD , SAN DIEGO, CA 92111-1533","42320 Glass Dr, Bermuda Dunes, California, 92203",100.0,-116.269156837961,33.741376378453
1974016204,SAN DIEGO GALVANIZING INC,CORP,3586 DALBERGIA ST ,SAN DIEGO,CA,92113-3811,3314,NONFERROUS (EXC ALUM) PRODUCTION & PROCESSING,Manufacturing,Core,"3586 DALBERGIA ST , SAN DIEGO, CA 92113-3811","10031 Marconi Dr, Suite 7, San Diego, California, 92154",100.0,-116.9293742892,32.554248982367
2025001345,SAN DIEGO HARBOR SAILING,SOLE,42320 GLASS DR ,BERMUDA DUNES,CA,92203-1426,483,WATER TRANSPORTATION,Transportation and Warehousing,Core,"42320 GLASS DR , BERMUDA DUNES, CA 92203-1426","3586 Dalbergia St, San Diego, California, 92113",100.0,-117.116680069415,32.687840635277
2006014725,SAN DIEGO INDUSTRIAL SUPPLY,H-W,10031 MARCONI DR 7 ,SAN DIEGO,CA,92154-5206,42184,INDUSTRIAL SUPPLIES WHSLE,Wholesale Trade,Core,"10031 MARCONI DR 7 , SAN DIEGO, CA 92154-5206","4887 Ronson Ct, Suite F, San Diego, California, 92111",100.0,-117.145705761921,32.831300763801
1986014735,SAN DIEGO INSTRUMENTS INCORPORATED,CORP,9155 BROWN DEER RD 8 ,SAN DIEGO,CA,92121-2260,339,MISCELLANEOUS MFG,Manufacturing,Core,"9155 BROWN DEER RD 8 , SAN DIEGO, CA 92121-2260","9870 Marconi Dr, San Diego, California, 92154",100.0,-116.933494832801,32.554373495539
2020002481,SAN DIEGO LABEL,LLC,4887 RONSON CT F ,SAN DIEGO,CA,92111-1814,32311,PRINTING,Manufacturing,Core,"4887 RONSON CT F , SAN DIEGO, CA 92111-1814","9155 Brown Deer Rd, Suite 8, San Diego, California, 92121",100.0,-117.17910462859,32.889548117709
2026004293,SAN DIEGO LAMINATE,CORP,9870 MARCONI DR ,SAN DIEGO,CA,92154-7221,3219,OTHER WOOD PRODUCT MFG,Manufacturing,Core,"9870 MARCONI DR , SAN DIEGO, CA 92154-7221","92101-3245, San Diego, California",86.5,-117.159278996829,32.720645979382
2024009516,SAN DIEGO LOGISTICS & TRANSPORTATION LLC,LLC,6455 CANYON VISTA CT ,SAN DIEGO,CA,92111-5434,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"6455 CANYON VISTA CT , SAN DIEGO, CA 92111-5434","6455 Canyon Vista Ct, San Diego, California, 92111",100.0,-117.178646389944,32.795641675031
2023013963,SAN DIEGO MARINE AIR AND ELECTRIC,SOLE,3555 ROSECRANS ST 114 ,SAN DIEGO,CA,92110-3232,336611,SHIP BUILDING & REPAIRING,Manufacturing,Core,"3555 ROSECRANS ST 114 , SAN DIEGO, CA 92110-3232","3555 Rosecrans St, Suite 114, San Diego, California, 92110",100.0,-117.205390276949,32.750391132548
2007025086,SAN DIEGO MURAL COLLECTION,SCORP,302 WASHINGTON ST 260 ,SAN DIEGO,CA,92103-2110,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"302 WASHINGTON ST 260 , SAN DIEGO, CA 92103-2110","302 Washington St, San Diego, California, 92103",99.19,-117.162605438923,32.750001793145
2001007468,SAN DIEGO NATURAL SOAP COMPANY,SOLE,3565 DEL REY ST 306 ,SAN DIEGO,CA,92109-5703,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"3565 DEL REY ST 306 , SAN DIEGO, CA 92109-5703","3565 Del Rey St, San Diego, California, 92109",99.12,-117.214208374365,32.803498284334
1997005614,SAN DIEGO POLICE EQUIPMENT CO INC,CORP,8205 RONSON RD A ,SAN DIEGO,CA,92111-2014,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"8205 RONSON RD A , SAN DIEGO, CA 92111-2014","8205 Ronson Rd, Suite A, San Diego, California, 92111",100.0,-117.146431886194,32.82907771544
2025008108,SAN DIEGO POSTER PRINTING,SOLE,205 16TH ST C ,SAN DIEGO,CA,92101-7603,3231,PRINTING & RELATED SUPPORT ACTIVITIES,Manufacturing,Core,"205 16TH ST C , SAN DIEGO, CA 92101-7603","4510 Federal Blvd, San Diego, California, 92102",100.0,-117.097617693757,32.721061344594
2024009309,SAN DIEGO SCALE,LLC,4510 FEDERAL BLVD ,SAN DIEGO,CA,92102-2507,33451,NAV/MEASURING/MEDICAL/CONTROL  INSTRUMENTS MF,Manufacturing,Core,"4510 FEDERAL BLVD , SAN DIEGO, CA 92102-2507","9265 Dowdy Dr, #228, San Diego, California, 92126",100.0,-117.146159977255,32.890516981897
2009002997,SAN DIEGO SEAFOOD,CORP,5202 LOVELOCK ST ,SAN DIEGO,CA,92110-4011,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"5202 LOVELOCK ST , SAN DIEGO, CA 92110-4011","7635 Ronson Rd, San Diego, California, 92111",100.0,-117.15557201633,32.82900931911
1978037149,SAN DIEGO SEAL INC,CORP,7635 RONSON RD ,SAN DIEGO,CA,92111-1511,4217,"HARDWARE, & PLUMB & HEATING EQUIP & SUP WHSLE",Wholesale Trade,Core,"7635 RONSON RD , SAN DIEGO, CA 92111-1511","5202 Lovelock St, San Diego, California, 92110",100.0,-117.203190781736,32.76514386887
2018027864,SAN DIEGO TOWING AND STORAGE,LLC,9265 DOWDY DR 228 ,SAN DIEGO,CA,92126-6378,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"9265 DOWDY DR 228 , SAN DIEGO, CA 92126-6378","4138 Galt St, San Diego, California, 92117",100.0,-117.202812757903,32.83848506065
1995011735,SAN DIEGO TRCK & BRAKE,CORP,4001 MARKET ST ,SAN DIEGO,CA,92102-4543,4211,MOTOR VEHICLE/MOTOR VEHICLE PT & SUPPLY WHSLE,Wholesale Trade,Core,"4001 MARKET ST , SAN DIEGO, CA 92102-4543","205 16th St, Suite C, San Diego, California, 92101",100.0,-117.149426069646,32.707566690029
2008001555,SAN DIEGO TRUCK PARTS LLC,LLC,"10005 MARCONI DR 6,7,8 ",SAN DIEGO,CA,92154,4211,MOTOR VEHICLE/MOTOR VEHICLE PT & SUPPLY WHSLE,Wholesale Trade,Core,"10005 MARCONI DR 6,7,8 , SAN DIEGO, CA 92154","4001 Market St, San Diego, California, 92102",100.0,-117.108726481492,32.711435608897
2014017182,SAN DIEGO VAN SERVICE,LLC,4138 GALT ST ,SAN DIEGO,CA,92117-1125,33699,OTHER TRANSPORTATION EQUIPMENT MFG,Manufacturing,Core,"4138 GALT ST , SAN DIEGO, CA 92117-1125","10005 Marconi Dr, Suite 6, San Diego, California, 92154",99.88,-116.92986949204,32.554258412008
2009020968,SAN DIEGO VISTA STEEL SERVICE CORPORATION,CORP,8753 KERNS ST ,SAN DIEGO,CA,92154-6213,3312,STEEL PRODUCT MFG FROM PURCHASED STEEL,Manufacturing,Core,"8753 KERNS ST , SAN DIEGO, CA 92154-6213","1969 Kellogg Ave, Carlsbad, California, 92008",100.0,-117.284428103494,33.12283911422
2008007370,SAN DIEGO WHOLESALE FLOWERS & BOUQUETS/FLORAL EXPR,SOLE,1969 KELLOGG AVE ,CARLSBAD,CA,92008,42293,FLOWER/NURSERY STOCK/FLORISTS' SUPPLIES WHSLE,Wholesale Trade,Core,"1969 KELLOGG AVE , CARLSBAD, CA 92008","8753 Kerns St, San Diego, California, 92154",100.0,-116.954311037881,32.55089508954
2025000704,SAN DIEGO WORM FARM,SOLE,6649 RICHARD ST ,SAN DIEGO,CA,92115-1644,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"6649 RICHARD ST , SAN DIEGO, CA 92115-1644","109 W San Ysidro Blvd, San Ysidro, California, 92173",100.0,-117.044762837256,32.552408777435
1989015553,SAN YSIDRO FEED & SUPPLY LLC,CORP,109 W SAN YSIDRO BLVD ,SAN YSIDRO,CA,92173-2516,42183,INDUSTRIAL MACHINERY & EQUIPMENT WHSLE,Wholesale Trade,Core,"109 W SAN YSIDRO BLVD , SAN YSIDRO, CA 92173-2516","6649 Richard St, San Diego, California, 92115",100.0,-117.054051075622,32.773750616598
2025014062,SANAZ AFSHAR,SOLE,13242 SALMON RIVER RD 202 ,SAN DIEGO,CA,92129-2653,3152,CUT & SEW APPAREL MFG,Manufacturing,Core,"13242 SALMON RIVER RD 202 , SAN DIEGO, CA 92129-2653","13242 Salmon River Rd, Unit 202, San Diego, California, 92129",100.0,-117.122212293149,32.95629970867
2012013869,SANCHEZ FOOD BUSINESS LLC,LLC,6754 CALLE DE LINEA C103 ,SAN DIEGO,CA,92154-8021,42242,PACKAGED FROZEN FOOD WHSLE,Wholesale Trade,Core,"6754 CALLE DE LINEA C103 , SAN DIEGO, CA 92154-8021","416 W San Ysidro Blvd, Suite L 1150, San Ysidro, California, 92173",100.0,-117.052105384437,32.555569844579
1994000695,SANDCASTLES,SOLE,19291 SPLIT ROCK RD ,RAMONA,CA,92065-7402,315,APPAREL MANUFACTURING,Manufacturing,Core,"19291 SPLIT ROCK RD , RAMONA, CA 92065-7402","19291 Split Rock Rd, Ramona, California, 92065",100.0,-116.912207229488,33.004646777643
2018010873,SANDOVAL TOWING,SOLE,416 W SAN YSIDRO BLVD L1150 ,SAN YSIDRO,CA,92173-2443,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"416 W SAN YSIDRO BLVD L1150 , SAN YSIDRO, CA 92173-2443","7352 Gribble St, San Diego, California, 92114",100.0,-117.040060170479,32.70462074443
2009026515,SANDRA GOMEZ DRAPERIES,H-W,7352 GRIBBLE ST ,SAN DIEGO,CA,92114-4617,339,MISCELLANEOUS MFG,Manufacturing,Core,"7352 GRIBBLE ST , SAN DIEGO, CA 92114-4617","6210 Marindustry Dr, San Diego, California, 92121",100.0,-117.180606414182,32.880199110545
2019018895,SANTA'S TOYS,SCORP,2295 MANYA ST ,SAN DIEGO,CA,92154-4713,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"2295 MANYA ST , SAN DIEGO, CA 92154-4713","2295 Manya St, San Diego, California, 92154",100.0,-117.084483502938,32.593401396923
2003005004,SANTEK,CORP,6210 MARINDUSTRY DR ,SAN DIEGO,CA,92121-2538,42169,OTHER ELECTRONIC PARTS & EQUIPMENT WHSLE,Wholesale Trade,Core,"6210 MARINDUSTRY DR , SAN DIEGO, CA 92121-2538","6754 Calle de Linea, San Diego, California, 92154",98.97,-116.993416304232,32.547664117323
2020006425,SANTIER INC,CORP,10103 CARROLL CANYON RD ,SAN DIEGO,CA,92131-1109,33999,ALL OTHER MISC MFG,Manufacturing,Core,"10103 CARROLL CANYON RD , SAN DIEGO, CA 92131-1109","10103 Carroll Canyon Rd, San Diego, California, 92131",100.0,-117.109533072035,32.903939384457
2025002213,SAR TRUCKING LLC,LLC,2003 BAYVIEW HEIGHTS DR 195 ,SAN DIEGO,CA,92105-5546,4841,GENERAL FREIGHT TRUCKING,Transportation and Warehousing,Core,"2003 BAYVIEW HEIGHTS DR 195 , SAN DIEGO, CA 92105-5546","3551 Wilson Ave, San Diego, California, 92104",100.0,-117.116867069675,32.743693279449
2010005850,SARAH C DESIGNS,SOLE,2247 EMERALD ST ,SAN DIEGO,CA,92109-3746,42213,INDUSTRIAL & PERSONAL SERVICE PAPER WHSLE,Wholesale Trade,Core,"2247 EMERALD ST , SAN DIEGO, CA 92109-3746","2003 Bayview Heights Dr, Space 195, San Diego, California, 92105",100.0,-117.075248322018,32.729318399322
1993004734,SARAH E KERR,SOLE,3551 WILSON AVE ,SAN DIEGO,CA,92104-4428,339999,ALL OTHER MISCELLANEOUS MFG,Manufacturing,Core,"3551 WILSON AVE , SAN DIEGO, CA 92104-4428","2247 Emerald St, San Diego, California, 92109",100.0,-117.22939546091,32.804286183233
2018028007,SARAH MYRIAM WINSTON TEXTILE PRESERVATION,SOLE,5212 KALMIA ST ,SAN DIEGO,CA,92105-4909,314,TEXTILE PRODUCT MILLS,Manufacturing,Core,"5212 KALMIA ST , SAN DIEGO, CA 92105-4909","5212 Kalmia St, San Diego, California, 92105",100.0,-117.083396118639,32.729992262428
2006002455,SATECHI,LLC,7365 MISSION GORGE RD ,SAN DIEGO,CA,92120-1273,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"7365 MISSION GORGE RD , SAN DIEGO, CA 92120-1273","2065 Sanyo Ave, San Diego, California, 92154",100.0,-116.940691492806,32.561474784862
2025001726,SATELLITE LOGISTICS GROUP,CORP,2065 SANYO AVE ,SAN DIEGO,CA,92154-6398,49311,GENERAL WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2065 SANYO AVE , SAN DIEGO, CA 92154-6398","5111 Santa Fe St, Suite 221, San Diego, California, 92109",100.0,-117.224220641527,32.817920522214
1981004441,SATELLITE VIDEO PRODUCTIONS INC,CORP,5111 SANTA FE ST 221 ,SAN DIEGO,CA,92109-1616,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"5111 SANTA FE ST 221 , SAN DIEGO, CA 92109-1616","7365 Mission Gorge Rd, San Diego, California, 92120",100.0,-117.083449176086,32.804609766605
2006010423,SATISLOH NORTH AMERICA INC,CORP,3842 MOUNT ARIANE DR ,SAN DIEGO,CA,92111-3800,4214,PROFESSIONAL & COMMERCIAL EQUIP & SUPP WHSLE,Wholesale Trade,Core,"3842 MOUNT ARIANE DR , SAN DIEGO, CA 92111-3800","7717 Formula Pl, San Diego, California, 92121",100.0,-117.155159039961,32.887842568051
2000007375,SATURN FREIGHT SYSTEMS,SOLE,7578 TRADE ST ,SAN DIEGO,CA,92121-2478,481,AIR TRANSPORTATION,Transportation and Warehousing,Core,"7578 TRADE ST , SAN DIEGO, CA 92121-2478","3842 Mount Ariane Dr, San Diego, California, 92111",100.0,-117.185031639964,32.81131487005
1980266873,SAUVAGE INC,CORP,7717 FORMULA PL ,SAN DIEGO,CA,92121-2419,4223,"APPAREL, PIECE GOODS & NOTIONS WHSLE",Wholesale Trade,Core,"7717 FORMULA PL , SAN DIEGO, CA 92121-2419","7578 Trade St, San Diego, California, 92121",100.0,-117.160498228465,32.888737378125
2010002290,SAVAGE PRODUCTIONS,SOLE,38211 MOON VALLEY RD ,BOULEVARD,CA,91905-9558,3399,OTHER MISCELLANEOUS MFG,Manufacturing,Core,"38211 MOON VALLEY RD , BOULEVARD, CA 91905-9558","3777 National Ave, San Diego, California, 92113",100.0,-117.112944674265,32.696006285351
2021008671,SAVINO DEL BENE USA INC,CORP,2660 SARNEN ST ,SAN DIEGO,CA,92154-6216,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"2660 SARNEN ST , SAN DIEGO, CA 92154-6216","2660 Sarnen St, San Diego, California, 92154",100.0,-116.953563455936,32.551464472223
2008020537,SAWAYA BROTHERS TORTILLERIA,CORP,3777 NATIONAL AVE ,SAN DIEGO,CA,92113-3220,42249,OTHER GROCERY & RELATED PRODUCTS WHSLE,Wholesale Trade,Core,"3777 NATIONAL AVE , SAN DIEGO, CA 92113-3220","7975 Raytheon Rd, Suite 280, San Diego, California, 92111",100.0,-117.150966747269,32.830857738308
